OBJECTID,TypeCode,LandUseTyp,Street,Price,ARPrice,ORPrice
43511,NNO,Existing Residential, ,0,0,0
43512,NNO,Existing Residential,Le Van Linh,310.55,0,0
43513,NNO,Existing Residential, ,0,0,0
43514,NNO,Existing Residential,Doan Van Bo,180.18,0,0
43515,NNO,Existing Residential, ,0,0,0
43516,NNO,Existing Residential, ,0,0,0
43517,NNO,Existing Residential, ,0,0,0
43518,NNO,Existing Residential, ,0,0,0
43519,NNO,Existing Residential, ,0,0,0
43520,NNO,Existing Residential, ,0,0,0
43521,NNO,Existing Residential, ,0,0,0
43522,NNO,Existing Residential, ,0,0,0
43523,NNO,Existing Residential, ,0,0,0
43524,NNO,Existing Residential, ,0,0,0
43525,NNO,Existing Residential, ,0,0,0
43526,NNO,Existing Residential, ,0,0,0
43527,NNO,Existing Residential, ,0,0,0
43528,NNO,Existing Residential, ,0,0,0
43529,NNO,Existing Residential,Ben Van Don,265.65,0,0
43530,NNO,Existing Residential, ,0,0,0
43531,NNO,Existing Residential, ,0,0,0
43532,NNO,Existing Residential, ,0,0,0
43533,NNO,Existing Residential, ,0,0,0
43534,NNO,Existing Residential, ,0,0,0
43535,NNO,Existing Residential, ,0,0,0
43536,NNO,Existing Residential, ,0,0,0
43537,NNO,Existing Residential, ,0,0,0
43538,NNO,Existing Residential, ,0,0,0
43539,NNO,Existing Residential, ,0,0,0
43540,NNO,Existing Residential, ,0,0,0
43541,NNO,Existing Residential, ,0,0,0
43542,NNO,Existing Residential, ,0,0,0
43543,NNO,Existing Residential, ,0,0,0
43544,NNO,Existing Residential, ,0,0,0
43545,NNO,Existing Residential, ,0,0,0
43546,NNO,Existing Residential, ,0,0,0
43547,NNO,Existing Residential, ,0,0,0
43548,NNO,Existing Residential, ,0,0,0
43549,NNO,Existing Residential, ,0,0,0
43550,NNO,Existing Residential, ,0,0,0
43551,NNO,Existing Residential, ,0,0,0
43552,NNO,Existing Residential, ,0,0,0
43553,NNO,Existing Residential, ,0,0,0
43554,NNO,Existing Residential, ,0,0,0
43555,NNO,Existing Residential, ,0,0,0
43556,NNO,Existing Residential, ,0,0,0
43557,NNO,Existing Residential, ,0,0,0
43558,NNO,Existing Residential, ,0,0,0
43559,NNO,Existing Residential, ,0,0,0
43560,NNO,Existing Residential, ,0,0,0
43561,NNO,Existing Residential, ,0,0,0
43562,NNO,Existing Residential, ,0,0,0
43563,NNO,Existing Residential, ,0,0,0
43564,NNO,Existing Residential, ,0,0,0
43565,NNO,Existing Residential, ,0,0,0
43566,NNO,Existing Residential, ,0,0,0
43567,NNO,Existing Residential, ,0,0,0
43568,NNO,Existing Residential, ,0,0,0
43569,NNO,Existing Residential, ,0,0,0
43570,NNO,Existing Residential, ,0,0,0
43571,NNO,Existing Residential, ,0,0,0
43572,NNO,Existing Residential,Vinh Khanh,246.49,0,0
43573,NNO,Existing Residential, ,0,0,0
43574,NNO,Existing Residential, ,0,0,0
43575,NNO,Existing Residential, ,0,0,0
43576,NNO,Existing Residential,Ton That Thuyet,144.76,0,0
43577,NNO,Existing Residential, ,0,0,0
43578,NNO,Existing Residential, ,0,0,0
43579,NNO,Existing Residential, ,0,0,0
43580,NNO,Existing Residential, ,0,0,0
43581,NNO,Existing Residential, ,0,0,0
43582,NNO,Existing Residential, ,0,0,0
43583,NNO,Existing Residential, ,0,0,0
43584,NNO,Existing Residential, ,0,0,0
43585,NNO,Existing Residential,Ben Van Don,265.65,0,0
43586,NNO,Existing Residential, ,0,0,0
43587,NNO,Existing Residential, ,0,0,0
43588,NNO,Existing Residential, ,0,0,0
43589,NNO,Existing Residential,Ton Dan,181.05,0,0
43590,NNO,Existing Residential,Ton That Thuyet,144.76,0,0
43591,NNO,Existing Residential, ,0,0,0
43592,NNO,Existing Residential,Ton That Thuyet,144.76,0,0
43593,NNO,Existing Residential,Nguyen Tat Thanh,179.44,0,0
43594,NNO,Existing Residential, ,0,0,0
43595,HTKT,Port, ,0,0,0
43596,NNO,Existing Residential,Nguyen Tat Thanh,179.44,0,0
43597,NNO,Existing Residential, ,0,0,0
43598,CQCT,Office, ,0,0,0
43599,NNO,Existing Residential,Nguyen Tat Thanh,179.44,0,0
43600,NNO,Existing Residential, ,0,0,0
43601,NNO,Existing Residential,Nguyen Tat Thanh,179.44,0,0
43602,NNO,Existing Residential, ,0,0,0
43603,NNO,Existing Residential,Nguyen Tat Thanh,179.44,0,0
43604,NNO,Existing Residential, ,0,0,0
43605,CQCT,Office, ,0,0,0
43606,NNO,Existing Residential,Nguyen Tat Thanh,179.44,0,0
43607,NNO,Existing Residential, ,0,0,0
43608,NNO,Existing Residential,Nguyen Tat Thanh,179.44,0,0
43609,NNO,Existing Residential, ,0,0,0
43610,NNO,Existing Residential,Nguyen Tat Thanh,179.44,0,0
43611,NNO,Existing Residential, ,0,0,0
43612,CQCT,Office, ,0,0,0
43613,NNO,Existing Residential, ,0,0,0
43614,NNO,Existing Residential,Nguyen Tat Thanh,179.44,0,0
43615,NNO,Existing Residential, ,0,0,0
43616,NNO,Existing Residential, ,0,0,0
43617,NNO,Existing Residential, ,0,0,0
43618,NNO,Existing Residential, ,0,0,0
43619,NNO,Existing Residential, ,0,0,0
43620,NNO,Existing Residential, ,0,0,0
43621,NNO,Existing Residential, ,0,0,0
43622,NNO,Existing Residential, ,0,0,0
43623,NNO,Existing Residential, ,0,0,0
43624,CQCT,Office, ,0,0,0
43625,NNO,Existing Residential, ,0,0,0
43626,NNO,Existing Residential, ,0,0,0
43627,NNO,Existing Residential, ,0,0,0
43628,NNO,Existing Residential, ,0,0,0
43629,NNO,Existing Residential, ,0,0,0
43630,NNO,Existing Residential, ,0,0,0
43631,NNO,Existing Residential, ,0,0,0
43632,NNO,Existing Residential, ,0,0,0
43633,NNO,Existing Residential, ,0,0,0
43634,NNO,Existing Residential,Nguyen Tat Thanh,179.44,0,0
43635,NNO,Existing Residential, ,0,0,0
43636,NNO,Existing Residential, ,0,0,0
43637,NNO,Existing Residential, ,0,0,0
43638,NNO,Existing Residential,Nguyen Tat Thanh,179.44,0,0
43639,NNO,Existing Residential, ,0,0,0
43640,NNO,Existing Residential,Nguyen Tat Thanh,179.44,0,0
43641,NNO,Existing Residential, ,0,0,0
43642,NNO,Existing Residential,Nguyen Tat Thanh,179.44,0,0
43643,NNO,Existing Residential, ,0,0,0
43644,NNO,Existing Residential,Nguyen Tat Thanh,179.44,0,0
43645,NNO,Existing Residential, ,0,0,0
43646,NNO,Existing Residential, ,0,0,0
43647,NNO,Existing Residential, ,0,0,0
43648,CQCT,Office, ,0,0,0
43649,NNO,Existing Residential, ,0,0,0
43650,NNO,Existing Residential, ,0,0,0
43651,NNO,Existing Residential, ,0,0,0
43652,NNO,Existing Residential,Nguyen Tat Thanh,179.44,0,0
43653,NNO,Existing Residential, ,0,0,0
43654,NNO,Existing Residential,Nguyen Tat Thanh,179.44,0,0
43655,NNO,Existing Residential, ,0,0,0
43656,NNO,Existing Residential, ,0,0,0
43657,NNO,Existing Residential, ,0,0,0
43658,NNO,Existing Residential, ,0,0,0
43659,NNO,Existing Residential, ,0,0,0
43660,NNO,Existing Residential, ,0,0,0
43661,NNO,Existing Residential, ,0,0,0
43662,NNO,Existing Residential, ,0,0,0
43663,NNO,Existing Residential, ,0,0,0
43664,NNO,Existing Residential,Nguyen Tat Thanh,179.44,0,0
43665,NNO,Existing Residential, ,0,0,0
43666,NNO,Existing Residential, ,0,0,0
43667,NNO,Existing Residential, ,0,0,0
43668,NNO,Existing Residential,Nguyen Tat Thanh,179.44,0,0
43669,NNO,Existing Residential, ,0,0,0
43670,NNO,Existing Residential, ,0,0,0
43671,NNO,Existing Residential, ,0,0,0
43672,NNO,Existing Residential,Nguyen Tat Thanh,179.44,0,0
43673,NNO,Existing Residential, ,0,0,0
43674,NNO,Existing Residential,Nguyen Tat Thanh,179.44,0,0
43675,NNO,Existing Residential, ,0,0,0
43676,NNO,Existing Residential, ,0,0,0
43677,NNO,Existing Residential, ,0,0,0
43678,NNO,Existing Residential, ,0,0,0
43679,NNO,Existing Residential, ,0,0,0
43680,NNO,Existing Residential, ,0,0,0
43681,NNO,Existing Residential, ,0,0,0
43682,NNO,Existing Residential, ,0,0,0
43683,NNO,Existing Residential, ,0,0,0
43684,NNO,Existing Residential, ,0,0,0
43685,NNO,Existing Residential, ,0,0,0
43686,NNO,Existing Residential,Doan Van Bo,180.18,0,0
43687,NNO,Existing Residential, ,0,0,0
43688,NNO,Existing Residential, ,0,0,0
43689,NNO,Existing Residential,Nguyen Tat Thanh,179.44,0,0
43690,NNO,Existing Residential, ,0,0,0
43691,NNO,Existing Residential, ,0,0,0
43692,NNO,Existing Residential, ,0,0,0
43693,NNO,Existing Residential, ,0,0,0
43694,NNO,Existing Residential,Doan Van Bo,180.18,0,0
43695,NNO,Existing Residential,Nguyen Tat Thanh,179.44,0,0
43696,NNO,Existing Residential, ,0,0,0
43697,NNO,Existing Residential, ,0,0,0
43698,NNO,Existing Residential, ,0,0,0
43699,NNO,Existing Residential,Doan Van Bo,180.18,0,0
43700,NNO,Existing Residential, ,0,0,0
43701,NNO,Existing Residential, ,0,0,0
43702,NNO,Existing Residential, ,0,0,0
43703,NNO,Existing Residential, ,0,0,0
43704,NNO,Existing Residential, ,0,0,0
43705,NNO,Existing Residential,Doan Van Bo,180.18,0,0
43706,NNO,Existing Residential, ,0,0,0
43707,NNO,Existing Residential, ,0,0,0
43708,NNO,Existing Residential,Doan Van Bo,180.18,0,0
43709,NNO,Existing Residential, ,0,0,0
43710,NNO,Existing Residential, ,0,0,0
43711,NNO,Existing Residential, ,0,0,0
43712,NNO,Existing Residential, ,0,0,0
43713,NNO,Existing Residential, ,0,0,0
43714,NNO,Existing Residential, ,0,0,0
43715,NNO,Existing Residential, ,0,0,0
43716,NNO,Existing Residential,Doan Van Bo,180.18,0,0
43717,NNO,Existing Residential,Nguyen Tat Thanh,179.44,0,0
43718,NNO,Existing Residential, ,0,0,0
43719,NNO,Existing Residential,Nguyen Tat Thanh,179.44,0,0
43720,NNO,Existing Residential, ,0,0,0
43721,NNO,Existing Residential, ,0,0,0
43722,NNO,Existing Residential, ,0,0,0
43723,NNO,Existing Residential, ,0,0,0
43724,NNO,Existing Residential,Nguyen Tat Thanh,179.44,0,0
43725,NNO,Existing Residential, ,0,0,0
43726,NNO,Existing Residential, ,0,0,0
43727,NNO,Existing Residential, ,0,0,0
43728,NNO,Existing Residential,Nguyen Tat Thanh,179.44,0,0
43729,NNO,Existing Residential, ,0,0,0
43730,NNO,Existing Residential,Nguyen Tat Thanh,179.44,0,0
43731,NNO,Existing Residential,Doan Van Bo,180.18,0,0
43732,NNO,Existing Residential,Nguyen Tat Thanh,179.44,0,0
43733,NNO,Existing Residential, ,0,0,0
43734,NNO,Existing Residential,Nguyen Tat Thanh,179.44,0,0
43735,NNO,Existing Residential, ,0,0,0
43736,NNO,Existing Residential,Nguyen Tat Thanh,179.44,0,0
43737,NNO,Existing Residential, ,0,0,0
43738,NNO,Existing Residential, ,0,0,0
43739,NNO,Existing Residential,Nguyen Tat Thanh,179.44,0,0
43740,NNO,Existing Residential,Doan Van Bo,180.18,0,0
43741,NNO,Existing Residential,Nguyen Tat Thanh,179.44,0,0
43742,NNO,Existing Residential, ,0,0,0
43743,NNO,Existing Residential,Nguyen Tat Thanh,179.44,0,0
43744,NNO,Existing Residential, ,0,0,0
43745,NNO,Existing Residential, ,0,0,0
43746,NNO,Existing Residential,Nguyen Tat Thanh,179.44,0,0
43747,NNO,Existing Residential, ,0,0,0
43748,NNO,Existing Residential,Nguyen Tat Thanh,179.44,0,0
43749,NNO,Existing Residential, ,0,0,0
43750,NNO,Existing Residential,Nguyen Tat Thanh,179.44,0,0
43751,NNO,Existing Residential,Doan Van Bo,180.18,0,0
43752,NNO,Existing Residential, ,0,0,0
43753,NNO,Existing Residential,Nguyen Tat Thanh,179.44,0,0
43754,NNO,Existing Residential, ,0,0,0
43755,NNO,Existing Residential,Nguyen Tat Thanh,179.44,0,0
43756,NNO,Existing Residential, ,0,0,0
43757,NNO,Existing Residential, ,0,0,0
43758,NNO,Existing Residential, ,0,0,0
43759,NNO,Existing Residential, ,0,0,0
43760,NNO,Existing Residential, ,0,0,0
43761,NNO,Existing Residential, ,0,0,0
43762,NNO,Existing Residential, ,0,0,0
43763,NNO,Existing Residential, ,0,0,0
43764,NNO,Existing Residential, ,0,0,0
43765,NNO,Existing Residential,Doan Van Bo,180.18,0,0
43766,NNO,Existing Residential, ,0,0,0
43767,NNO,Existing Residential, ,0,0,0
43768,NNO,Existing Residential, ,0,0,0
43769,NNO,Existing Residential, ,0,0,0
43770,NNO,Existing Residential, ,0,0,0
43771,NNO,Existing Residential,Hoang Dieu,290.29,0,0
43772,NNO,Existing Residential,Doan Van Bo,180.18,0,0
43773,NNO,Existing Residential,Hoang Dieu,290.29,0,0
43774,NNO,Existing Residential, ,0,0,0
43775,NNO,Existing Residential,Hoang Dieu,290.29,0,0
43776,NNO,Existing Residential,Doan Van Bo,180.18,0,0
43777,NNO,Existing Residential, ,0,0,0
43778,TGDT,Religious, ,0,0,0
43779,NNO,Existing Residential, ,0,0,0
43780,NNO,Existing Residential, ,0,0,0
43781,NNO,Existing Residential, ,0,0,0
43782,NNO,Existing Residential, ,0,0,0
43783,NNO,Existing Residential,Doan Van Bo,180.18,0,0
43784,NNO,Existing Residential, ,0,0,0
43785,NNO,Existing Residential, ,0,0,0
43786,NNO,Existing Residential, ,0,0,0
43787,NNO,Existing Residential, ,0,0,0
43788,NNO,Existing Residential, ,0,0,0
43789,NNO,Existing Residential, ,0,0,0
43790,NNO,Existing Residential, ,0,0,0
43791,NNO,Existing Residential, ,0,0,0
43792,NNO,Existing Residential, ,0,0,0
43793,NNO,Existing Residential, ,0,0,0
43794,NNO,Existing Residential, ,0,0,0
43795,NNO,Existing Residential, ,0,0,0
43796,NNO,Existing Residential, ,0,0,0
43797,NNO,Existing Residential, ,0,0,0
43798,NNO,Existing Residential,Doan Van Bo,180.18,0,0
43799,NNO,Existing Residential, ,0,0,0
43800,NNO,Existing Residential, ,0,0,0
43801,NNO,Existing Residential, ,0,0,0
43802,NNO,Existing Residential, ,0,0,0
43803,NNO,Existing Residential, ,0,0,0
43804,NNO,Existing Residential,Doan Van Bo,180.18,0,0
43805,NNO,Existing Residential, ,0,0,0
43806,NNO,Existing Residential, ,0,0,0
43807,NNO,Existing Residential, ,0,0,0
43808,NNO,Existing Residential, ,0,0,0
43809,NNO,Existing Residential, ,0,0,0
43810,NNO,Existing Residential, ,0,0,0
43811,NNO,Existing Residential, ,0,0,0
43812,NNO,Existing Residential, ,0,0,0
43813,NNO,Existing Residential, ,0,0,0
43814,TGDT,Religious, ,0,0,0
43815,NNO,Existing Residential, ,0,0,0
43816,NNO,Existing Residential, ,0,0,0
43817,NNO,Existing Residential,Doan Van Bo,180.18,0,0
43818,CQCT,Central Pharmaceutical Enterprise, ,0,0,0
43819,NNO,Existing Residential, ,0,0,0
43820,NNO,Existing Residential, ,0,0,0
43821,NNO,Existing Residential, ,0,0,0
43822,CQCT,Office, ,0,0,0
43823,NNO,Existing Residential, ,0,0,0
43824,NNO,Existing Residential, ,0,0,0
43825,NNO,Existing Residential, ,0,0,0
43826,CQCT,Central Pharmaceutical Enterprise, ,0,0,0
43827,NNO,Existing Residential, ,0,0,0
43828,NNO,Existing Residential, ,0,0,0
43829,CQCT,Office, ,0,0,0
43830,NNO,Existing Residential, ,0,0,0
43831,NNO,Existing Residential, ,0,0,0
43832,TGDT,Religious, ,0,0,0
43833,NNO,Existing Residential,Hoang Dieu,290.29,0,0
43834,NNO,Existing Residential, ,0,0,0
43835,CQCT,Central Pharmaceutical Enterprise, ,0,0,0
43836,NNO,Existing Residential, ,0,0,0
43837,NNO,Existing Residential,Doan Van Bo,180.18,0,0
43838,NNO,Existing Residential, ,0,0,0
43839,NNO,Existing Residential, ,0,0,0
43840,CQCT,Office, ,0,0,0
43841,NNO,Existing Residential,Hoang Dieu,290.29,0,0
43842,NNO,Existing Residential, ,0,0,0
43843,CQCT,Vietnam Sea Shipping And Chartering Joint Stock Company, ,0,0,0
43844,NNO,Existing Residential, ,0,0,0
43845,NNO,Existing Residential, ,0,0,0
43846,CQCT,Office, ,0,0,0
43847,NNO,Existing Residential,Hoang Dieu,290.29,0,0
43848,NNO,Existing Residential,Doan Van Bo,180.18,0,0
43849,CQCT,Office, ,0,0,0
43850,NNO,Existing Residential,Hoang Dieu,290.29,0,0
43851,NNO,Existing Residential, ,0,0,0
43852,NNO,Existing Residential,Hoang Dieu,290.29,0,0
43853,NNO,Existing Residential, ,0,0,0
43854,NNO,Existing Residential,Hoang Dieu,290.29,0,0
43855,NNO,Existing Residential, ,0,0,0
43856,NNO,Existing Residential,Hoang Dieu,290.29,0,0
43857,NNO,Existing Residential, ,0,0,0
43858,CQCT,Ho Chi Minh City Coastal Information Station, ,0,0,0
43859,NNO,Existing Residential,Hoang Dieu,290.29,0,0
43860,NNO,Existing Residential,Doan Van Bo,180.18,0,0
43861,CQCT,Vietnam Sea Shipping And Chartering Company, ,0,0,0
43862,NNO,Existing Residential,Hoang Dieu,290.29,0,0
43863,NNO,Existing Residential, ,0,0,0
43864,NNO,Existing Residential, ,0,0,0
43865,NNO,Existing Residential,Hoang Dieu,290.29,0,0
43866,NNO,Existing Residential, ,0,0,0
43867,NNO,Existing Residential,Doan Van Bo,180.18,0,0
43868,NNO,Existing Residential,Doan Van Bo,180.18,0,0
43869,NNO,Existing Residential,Doan Van Bo,180.18,0,0
43870,NNO,Existing Residential, ,0,0,0
43871,NNO,Existing Residential, ,0,0,0
43872,NNO,Existing Residential, ,0,0,0
43873,NNO,Existing Residential, ,0,0,0
43874,NNO,Existing Residential, ,0,0,0
43875,NNO,Existing Residential, ,0,0,0
43876,NNO,Existing Residential, ,0,0,0
43877,NNO,Existing Residential,Doan Van Bo,180.18,0,0
43878,NNO,Existing Residential, ,0,0,0
43879,NNO,Existing Residential, ,0,0,0
43880,NNO,Existing Residential, ,0,0,0
43881,NNO,Existing Residential, ,0,0,0
43882,NNO,Existing Residential, ,0,0,0
43883,NNO,Existing Residential, ,0,0,0
43884,NNO,Existing Residential, ,0,0,0
43885,NNO,Existing Residential,Doan Van Bo,180.18,0,0
43886,NNO,Existing Residential, ,0,0,0
43887,NNO,Existing Residential, ,0,0,0
43888,NNO,Existing Residential, ,0,0,0
43889,NNO,Existing Residential,Doan Van Bo,180.18,0,0
43890,NNO,Existing Residential, ,0,0,0
43891,NNO,Existing Residential, ,0,0,0
43892,NNO,Existing Residential, ,0,0,0
43893,NNO,Existing Residential, ,0,0,0
43894,NNO,Existing Residential, ,0,0,0
43895,NNO,Existing Residential,Doan Van Bo,180.18,0,0
43896,NNO,Existing Residential, ,0,0,0
43897,NNO,Existing Residential, ,0,0,0
43898,NNO,Existing Residential, ,0,0,0
43899,NNO,Existing Residential, ,0,0,0
43900,NNO,Existing Residential, ,0,0,0
43901,NNO,Existing Residential,Doan Van Bo,180.18,0,0
43902,NNO,Existing Residential, ,0,0,0
43903,NNO,Existing Residential, ,0,0,0
43904,NNO,Existing Residential, ,0,0,0
43905,NNO,Existing Residential,Doan Van Bo,180.18,0,0
43906,NNO,Existing Residential, ,0,0,0
43907,NNO,Existing Residential, ,0,0,0
43908,NNO,Existing Residential, ,0,0,0
43909,NNO,Existing Residential, ,0,0,0
43910,NNO,Existing Residential, ,0,0,0
43911,NNO,Existing Residential,Doan Van Bo,180.18,0,0
43912,NNO,Existing Residential, ,0,0,0
43913,NNO,Existing Residential,Doan Van Bo,180.18,0,0
43914,NNO,Existing Residential, ,0,0,0
43915,NNO,Existing Residential, ,0,0,0
43916,NNO,Existing Residential, ,0,0,0
43917,NNO,Existing Residential, ,0,0,0
43918,NNO,Existing Residential, ,0,0,0
43919,NNO,Existing Residential, ,0,0,0
43920,NNO,Existing Residential, ,0,0,0
43921,NNO,Existing Residential, ,0,0,0
43922,NNO,Existing Residential, ,0,0,0
43923,NNO,Existing Residential, ,0,0,0
43924,NNO,Existing Residential, ,0,0,0
43925,NNO,Existing Residential,Doan Van Bo,180.18,0,0
43926,NNO,Existing Residential, ,0,0,0
43927,NNO,Existing Residential, ,0,0,0
43928,NNO,Existing Residential, ,0,0,0
43929,NNO,Existing Residential, ,0,0,0
43930,NNO,Existing Residential, ,0,0,0
43931,NNO,Existing Residential,Ton Dan,181.05,0,0
43932,NNO,Existing Residential, ,0,0,0
43933,NNO,Existing Residential, ,0,0,0
43934,NNO,Existing Residential, ,0,0,0
43935,NNO,Existing Residential, ,0,0,0
43936,NNO,Existing Residential, ,0,0,0
43937,NNO,Existing Residential, ,0,0,0
43938,NNO,Existing Residential, ,0,0,0
43939,NNO,Existing Residential, ,0,0,0
43940,NNO,Existing Residential, ,0,0,0
43941,NNO,Existing Residential, ,0,0,0
43942,NNO,Existing Residential, ,0,0,0
43943,NNO,Existing Residential, ,0,0,0
43944,NNO,Existing Residential, ,0,0,0
43945,NNO,Existing Residential, ,0,0,0
43946,NNO,Existing Residential, ,0,0,0
43947,NNO,Existing Residential, ,0,0,0
43948,NNO,Existing Residential, ,0,0,0
43949,NNO,Existing Residential, ,0,0,0
43950,NNO,Existing Residential, ,0,0,0
43951,NNO,Existing Residential, ,0,0,0
43952,NNO,Existing Residential, ,0,0,0
43953,NNO,Existing Residential, ,0,0,0
43954,NNO,Existing Residential,Doan Van Bo,180.18,0,0
43955,NNO,Existing Residential, ,0,0,0
43956,NNO,Existing Residential, ,0,0,0
43957,HTKT,Port, ,0,0,0
43958,NNO,Existing Residential, ,0,0,0
43959,NNO,Existing Residential, ,0,0,0
43960,NNO,Existing Residential, ,0,0,0
43961,NNO,Existing Residential, ,0,0,0
43962,NNO,Existing Residential, ,0,0,0
43963,NNO,Existing Residential, ,0,0,0
43964,CQCT,Nam Hai Company, ,0,0,0
43965,NNO,Existing Residential, ,0,0,0
43966,NNO,Existing Residential, ,0,0,0
43967,HTKT,Port, ,0,0,0
